URL_Length,Num_Dots,Num_Hyphens,Num_Special_Chars,Num_Subdomains,Has_IP_Address,Has_HTTPS,Domain_Age_Days,Domain_Registration_Length,Has_Suspicious_Words,Num_Redirects,External_Link_Ratio,Image_Link_Ratio,Form_Count,Password_Field_Present,Iframe_Count,Popup_Count,Favicon_External,Domain_Name_Length,URL_Entropy,Is_Phishing
100.0,9.0,2.0,11.0,4,0,1,1.0,185.0,0,2,0.5,0.571,5,0,5,5,0,21.0,4.268,1
90.0,7.0,5.0,13.0,3,1,1,70.0,59.0,1,3,0.526,0.478,5,1,2,1,0,38.0,3.755,1
60.0,2.0,5.0,9.0,2,1,0,265.0,492.0,1,3,0.472,0.523,3,1,2,4,1,27.0,4.222,1
47.0,2.0,1.0,3.0,1,0,1,958.0,1123.0,0,0,0.27,0.215,2,0,1,0,0,21.0,4.083,0
84.0,5.0,4.0,16.0,1,0,0,1.0,269.0,1,4,0.697,0.539,5,1,3,2,0,18.0,4.035,1
48.0,3.0,1.0,6.0,1,0,1,582.0,604.0,0,2,0.27,0.317,4,0,3,1,0,9.0,3.07,0
56.0,3.0,0.0,0.0,3,0,1,2197.0,796.0,0,2,0.36,0.311,1,0,3,1,0,10.0,3.014,0
36.0,2.0,2.0,4.0,1,0,1,931.0,724.0,0,0,0.043,0.064,2,0,2,1,0,10.0,3.767,0
119.0,1.0,2.0,14.0,3,0,1,562.0,629.0,1,3,0.37,0.584,4,0,2,2,0,15.0,6.124,1
74.0,1.0,0.0,3.0,1,0,1,2613.0,1518.0,0,3,0.088,0.0,2,1,0,0,1,25.0,3.71,0
56.0,1.0,0.0,5.0,2,0,1,2051.0,419.0,0,1,0.291,0.174,1,1,1,1,0,18.0,3.311,0
25.0,1.0,1.0,4.0,2,0,1,1632.0,756.0,0,2,0.235,0.266,2,0,2,1,0,9.0,3.722,0
41.0,3.0,2.0,3.0,0,0,1,1458.0,211.0,0,2,0.323,0.232,0,0,2,0,0,15.0,3.543,0
88.0,4.0,6.0,4.0,3,1,1,198.0,340.0,1,6,0.625,0.429,6,1,0,4,0,30.0,5.343,1
44.0,2.0,1.0,0.0,0,0,1,1050.0,687.0,0,1,0.13,0.198,2,1,2,2,0,20.0,3.288,0
121.0,3.0,0.0,8.0,1,0,0,1.0,81.0,1,2,0.793,0.755,2,1,6,1,1,24.0,4.776,1
34.0,3.0,1.0,4.0,0,0,1,1808.0,802.0,0,1,0.362,0.235,2,1,2,0,1,7.0,3.49,0
94.0,6.0,3.0,3.0,5,0,1,176.0,,1,4,1.0,0.42,2,1,5,1,0,27.0,6.074,1
53.0,2.0,0.0,5.0,1,0,1,2575.0,421.0,0,0,0.023,0.268,2,1,1,1,0,20.0,3.936,0
48.0,2.0,1.0,3.0,1,0,1,1866.0,828.0,0,2,0.2,0.306,2,0,0,3,1,14.0,3.848,0
51.0,2.0,1.0,3.0,0,0,1,2469.0,1005.0,0,0,0.278,0.0,0,0,1,0,1,14.0,3.288,0
71.0,5.0,3.0,9.0,3,0,0,113.0,333.0,1,5,0.873,0.324,5,0,2,2,0,17.0,5.303,1
85.0,5.0,6.0,17.0,3,0,1,515.0,430.0,1,5,0.403,0.365,4,1,3,2,0,35.0,5.228,1
109.0,5.0,3.0,9.0,2,0,0,1.0,371.0,1,9,0.252,0.509,5,0,4,0,1,23.0,4.094,1
105.0,1.0,3.0,5.0,2,0,1,230.0,355.0,1,4,0.537,0.471,2,0,3,2,0,32.0,5.494,1
58.0,5.0,4.0,16.0,2,1,0,332.0,703.0,1,3,0.508,0.22,2,0,2,1,1,13.0,5.366,1
45.0,1.0,3.0,5.0,2,0,1,1307.0,727.0,0,0,0.424,0.065,2,0,2,0,0,14.0,3.309,0
48.0,1.0,2.0,0.0,0,0,1,2794.0,1108.0,1,2,0.26,0.167,1,0,0,2,0,13.0,4.109,0
56.0,1.0,2.0,2.0,1,0,0,1331.0,844.0,0,1,0.279,0.218,2,0,3,0,0,11.0,2.924,0
70.0,3.0,0.0,5.0,1,0,1,1594.0,998.0,0,0,0.373,0.165,0,0,1,0,0,6.0,3.624,0
48.0,2.0,,0.0,1,0,1,2198.0,1076.0,0,2,0.155,0.206,3,0,4,0,0,22.0,3.703,0
113.0,5.0,3.0,6.0,5,0,0,384.0,530.0,0,1,0.863,0.571,4,0,3,2,1,19.0,3.142,1
66.0,3.0,0.0,4.0,0,0,1,5399.475917661449,603.0,0,0,0.347,0.135,0,0,0,0,0,15.0,3.515,0
45.0,3.0,3.0,3.0,2,0,0,2194.0,596.0,0,1,0.454,0.318,2,0,0,0,0,10.0,3.255,0
123.0,4.0,4.0,7.0,1,0,1,76.0,166.0,1,3,0.577,,5,0,3,2,0,22.0,5.562,1
43.0,2.0,1.0,0.0,0,0,1,1903.0,1099.0,0,0,0.04,0.049,2,0,1,0,0,16.0,2.929,0
115.0,1.0,4.0,9.0,4,0,1,1.0,139.0,0,3,0.587,0.475,6,1,3,4,1,24.0,4.894,1
28.0,2.0,0.0,2.0,1,0,1,1604.0,696.0,0,3,0.12,0.07,1,0,1,0,0,11.0,3.776,0
88.0,9.0,5.0,8.0,3,0,0,321.0,106.0,0,4,0.829,0.491,5,1,7,5,1,29.0,3.942,1
83.0,1.0,5.0,,1,0,0,101.0,551.0,1,4,0.84,0.504,4,1,5,7,0,28.0,5.19,1
40.0,4.0,0.0,4.0,1,0,0,1857.0,933.0,0,2,0.17,0.276,3,0,3,0,0,18.0,2.93,0
59.0,3.0,1.0,2.0,2,0,1,1910.0,486.0,0,1,0.299,0.251,3,1,0,2,0,20.0,2.871,0
94.0,2.0,6.0,4.0,1,0,1,405.0,573.0,1,8,0.72,0.433,4,1,2,3,0,12.0,5.169,1
121.0,2.0,4.0,6.0,3,0,1,134.0,615.0,1,8,0.539,0.524,7,0,2,2,0,24.0,6.034,1
40.0,2.0,0.0,5.0,1,0,1,2836.0,372.0,0,2,0.262,0.087,2,0,2,1,0,10.0,3.635,0
38.0,2.0,2.0,2.0,2,0,1,2223.0,529.0,0,1,0.393,0.254,1,0,1,1,1,5.0,4.475,0
48.0,3.0,1.0,4.0,1,0,1,1901.0,674.0,0,2,0.142,0.412,3,1,0,0,0,16.0,2.458,0
37.0,2.0,1.0,4.0,1,0,1,1477.0,1242.0,0,0,0.467,0.278,2,1,1,0,1,17.0,3.458,0
47.0,1.0,1.0,5.0,2,0,1,1127.0,1177.0,0,2,0.012,0.118,3,0,0,0,0,6.0,3.697,0
64.0,6.0,1.0,22.0,4,0,1,445.0,108.0,1,5,0.87,0.575,6,1,4,2,1,32.0,2.717,1
105.0,2.0,3.0,14.0,1,0,1,499.0,73.0,0,3,0.162,0.229,3,1,2,2,0,25.0,4.812,1
48.0,5.0,0.0,4.0,1,0,1,1583.0,813.0,1,2,0.227,0.29,4,0,2,1,0,17.0,4.237,0
57.0,1.0,1.0,2.0,1,0,1,1577.0,720.0,0,0,0.45,0.274,1,0,1,1,1,20.0,2.185,0
53.0,1.0,1.0,3.0,1,0,1,2513.0,966.0,1,1,0.185,0.329,1,0,1,3,0,24.0,4.128,0
,1.0,1.0,2.0,1,0,1,932.0,870.0,0,0,0.547,0.176,2,0,1,0,0,14.0,3.226,0
49.0,1.0,0.0,4.0,1,0,1,1637.0,655.0,0,1,0.257,0.16,2,0,3,0,1,6.0,3.762,0
50.0,3.0,2.0,2.0,1,0,1,982.0,668.0,0,0,0.127,0.27,2,0,1,1,0,15.0,3.236,0
64.0,2.0,2.0,5.0,1,0,1,1819.0,947.0,0,0,0.201,0.154,2,1,1,0,0,17.0,2.8,0
168.0,5.0,2.0,9.0,3,1,1,1.0,461.0,1,6,1.0,0.64,1,1,2,4,1,30.0,5.254,1
28.0,2.0,1.0,4.0,1,0,0,2608.0,359.0,0,1,0.0,0.294,0,1,3,0,1,17.0,3.167,0
45.0,3.0,2.0,1.0,1,0,1,2380.0,572.0,0,0,0.344,0.225,2,0,2,0,0,16.0,4.709,1
90.0,4.0,1.0,15.0,4,0,1,157.0,271.0,0,7,0.723,0.503,7,0,6,0,0,17.0,4.414,1
51.0,1.0,0.0,3.0,1,0,1,1290.0,581.0,0,1,0.033,0.225,1,0,0,0,0,19.0,3.939,0
56.0,2.0,0.0,5.0,1,0,1,1630.0,991.0,0,3,0.286,0.156,3,0,2,1,1,15.0,4.26,1
43.0,2.0,4.0,17.0,3,0,1,1.0,170.0,1,2,0.82,0.234,4,1,4,1,0,35.0,4.054,1
70.0,1.0,1.0,6.0,2,0,1,234.0,447.0,1,8,0.669,0.453,3,1,1,1,1,35.0,6.478,1
53.0,3.0,0.0,4.0,0,0,1,1431.0,,0,1,0.269,0.317,3,0,2,0,0,22.0,3.692,0
25.0,3.0,0.0,3.0,1,0,1,714.0,537.0,0,2,0.344,0.345,2,0,0,2,0,16.0,2.649,1
45.0,3.0,0.0,,1,0,1,1222.0,891.0,1,1,0.32,0.276,3,0,1,0,0,12.0,3.312,0
103.0,4.0,4.0,8.0,3,1,1,182.0,114.0,1,4,0.324,0.216,6,1,5,0,1,31.0,3.038,1
22.0,1.0,0.0,3.0,2,0,1,2189.0,330.0,0,2,0.334,0.124,3,1,0,0,1,12.0,3.691,0
53.0,3.0,0.0,4.0,1,0,1,2411.0,597.0,0,1,0.139,0.478,0,0,2,0,0,16.0,3.609,0
51.0,1.0,2.0,5.0,0,0,1,2747.0,1112.0,0,2,0.233,0.24,2,0,3,0,0,16.0,3.827,0
93.0,5.0,1.0,1.0,5,0,1,480.0,217.0,1,7,0.581,0.153,6,1,0,3,0,42.0,5.225,1
55.0,4.0,5.0,12.0,0,0,1,1.0,259.0,1,11,0.84,0.467,7,0,5,3,0,24.0,4.95,1
72.0,3.0,1.0,22.0,3,1,1,133.0,507.0,1,3,0.926,0.45,5,1,7,5,1,30.0,5.138,1
37.0,2.0,0.0,3.0,1,0,1,1003.0,1180.0,1,0,0.222,0.211,4,1,0,1,0,3.0,4.645,1
42.0,1.0,3.0,5.0,1,0,1,1753.0,1014.0,0,0,0.233,0.094,2,0,0,0,0,25.0,3.073,0
60.0,1.0,4.0,13.0,3,1,1,256.0,214.0,1,5,0.218,0.333,5,0,4,1,0,26.0,5.136,1
65.0,3.0,2.0,1.0,2,0,1,1181.0,1164.0,0,1,0.239,0.226,3,1,1,1,0,15.0,4.18,0
32.0,3.0,0.0,5.0,2,0,1,,412.0,0,0,0.267,0.357,2,0,3,3,0,16.0,4.153,0
68.0,1.0,3.0,,1,0,1,1768.0,1203.0,0,0,0.17,0.216,3,0,2,0,0,11.0,2.614,0
74.0,2.0,2.0,16.0,1,1,1,117.0,228.0,0,5,0.478,0.397,1,1,4,2,1,19.0,4.182,1
79.0,4.0,2.0,11.0,5,0,1,367.0,30.0,0,5,0.497,0.892,6,1,1,2,1,15.0,6.905,1
35.0,1.0,1.0,1.0,1,0,1,3220.0,412.0,0,1,0.249,0.201,1,1,0,0,0,13.0,3.439,0
,1.0,2.0,5.0,4,0,1,684.0,404.0,1,6,0.899,0.525,3,1,4,2,1,10.0,4.654,1
28.0,4.0,1.0,1.0,0,0,1,1699.0,779.0,0,1,0.211,0.317,2,0,1,0,0,15.0,,0
43.0,4.0,3.0,3.0,2,0,1,137.0,647.0,1,6,,0.379,5,1,4,2,1,43.0,4.777,1
72.0,2.0,1.0,2.0,2,0,1,64.0,56.0,1,5,0.895,0.12,4,0,4,1,0,33.0,4.887,1
58.0,3.0,1.0,1.0,0,0,1,2279.0,682.0,0,1,0.224,0.316,1,1,1,0,0,20.0,3.726,1
27.0,2.0,2.0,2.0,1,0,1,1279.0,110.0,0,0,0.317,0.233,3,1,3,1,0,20.0,3.835,0
68.0,2.0,0.0,4.0,1,0,0,962.0,693.0,1,2,0.321,0.193,3,0,2,0,0,8.0,3.7,0
58.0,,2.0,2.0,2,0,1,1711.0,957.0,0,0,0.006,0.255,2,1,0,0,0,16.0,3.494,0
26.0,2.0,2.0,0.0,0,0,1,1567.0,502.0,0,1,0.361,0.126,2,0,0,0,0,11.0,4.094,0
86.0,2.0,1.0,15.0,3,0,1,193.0,399.0,1,3,0.571,0.531,2,1,4,0,0,30.0,4.335,1
65.0,4.0,4.0,10.0,3,1,1,435.0,226.0,1,0,0.359,0.4,4,1,5,0,0,19.0,5.006,1
44.0,,1.0,6.0,1,0,1,2864.0,667.0,1,1,0.142,0.114,1,1,0,1,0,3.0,3.212,0
109.0,7.0,3.0,5.0,1,0,1,331.0,331.0,1,1,0.884,0.414,4,1,4,2,1,37.0,4.255,1
103.0,4.0,2.0,8.0,3,0,0,113.0,307.0,0,0,0.459,0.361,6,1,3,3,0,19.0,5.944,1
44.0,3.0,1.0,5.0,2,0,1,2254.0,788.0,0,1,0.346,0.24,2,0,2,0,0,9.0,3.511,0
32.0,5.0,8.0,10.0,2,0,0,553.0,157.0,0,3,0.572,0.319,1,1,2,1,0,29.0,4.957,1
37.0,2.0,2.0,3.0,0,0,0,1676.0,674.0,0,1,0.381,0.178,1,1,2,1,0,20.0,3.209,1
32.0,3.0,1.0,4.0,2,0,1,2116.0,715.0,0,1,0.275,0.232,0,0,1,0,0,8.0,2.7,0
40.0,3.0,1.0,4.0,0,0,1,1527.0,897.0,0,1,0.316,0.164,2,0,3,0,0,19.0,3.294,0
32.0,1.0,1.0,4.0,1,0,1,1315.0,1011.0,0,1,0.231,0.27,2,0,1,3,1,17.0,2.762,0
40.0,3.0,2.0,2.0,1,0,1,2182.0,1158.0,0,3,0.344,0.077,2,1,0,0,1,24.0,2.937,0
59.0,2.0,3.0,4.0,2,0,1,1989.0,1387.0,0,0,0.209,0.241,3,0,1,1,0,9.0,2.519,0
91.0,5.0,0.0,7.0,3,0,1,82.0,278.0,1,3,0.787,0.297,4,1,5,3,1,28.0,3.929,1
114.0,,2.0,5.0,0,0,1,276.0,227.0,1,2,0.618,0.234,5,0,2,1,1,11.0,,1
56.0,4.0,6.0,10.0,1,0,1,525.0,286.0,1,4,0.41,0.538,5,0,1,6,0,18.0,7.895707721715215,1
63.0,1.0,0.0,2.0,0,0,1,1018.0,818.0,0,0,0.101,0.261,0,0,1,0,0,13.0,3.815,0
32.0,3.0,1.0,4.0,0,0,1,2656.0,649.0,0,1,0.364,0.203,2,0,0,0,1,10.0,3.126,0
96.0,3.0,0.0,11.0,2,1,1,,272.0,0,5,0.516,0.526,5,1,0,2,0,31.0,3.562,1
23.0,2.0,2.0,1.0,0,0,1,1058.0,657.0,0,0,0.122,0.015,2,0,1,0,1,14.0,3.358,0
60.0,1.0,0.0,2.0,2,0,0,1996.0,1079.0,0,1,0.274,0.349,3,0,2,0,0,10.0,3.696,0
72.0,3.0,2.0,0.0,1,0,1,2156.0,1160.0,0,1,0.487,0.186,3,0,1,0,0,7.0,3.006,0
66.0,6.0,3.0,14.0,2,0,0,256.0,120.0,0,0,0.707,0.475,5,0,3,2,0,9.0,3.991,1
49.0,4.0,0.0,4.0,2,0,1,1964.0,1219.0,0,1,0.244,0.36,0,0,1,0,1,14.0,2.741,0
61.0,4.0,5.0,12.0,5,0,1,215.0,30.0,1,5,0.48,0.403,3,1,3,2,0,26.0,5.372,1
55.0,5.0,5.0,19.0,4,0,1,509.0,285.0,1,7,0.526,0.632,3,0,1,0,0,12.0,3.619,1
100.0,4.0,4.0,6.0,1,0,1,248.0,313.0,1,1,1.0,0.424,4,0,5,2,1,13.0,4.811,0
52.0,2.0,0.0,3.0,1,0,1,,603.0,0,0,0.011,0.227,1,0,0,1,0,20.0,3.606,0
76.0,6.0,3.0,13.0,2,0,1,301.0,291.0,1,7,0.608,0.307,7,1,4,5,0,23.0,4.862,1
48.0,2.0,1.0,4.0,1,0,1,1046.0,426.0,0,2,0.557,0.277,2,0,1,0,0,21.0,3.383,1
72.0,3.0,2.0,0.0,1,0,1,2328.0,687.0,0,2,0.468,0.184,4,0,1,1,0,8.0,4.204,0
39.0,2.0,1.0,6.0,1,0,1,1803.0,1121.0,0,1,0.18,0.214,3,1,3,0,0,20.0,3.503,0
51.0,3.0,1.0,2.0,1,0,1,2570.0,726.0,0,0,0.341,0.309,2,0,1,1,0,20.0,3.635,0
80.0,3.0,1.0,20.0,5,1,0,91.0,170.0,1,7,0.961,0.234,4,1,5,2,0,19.0,3.11,1
66.0,2.0,2.0,2.0,1,0,1,2790.0,970.0,0,2,0.251,0.358,2,0,0,0,0,8.0,3.084,0
23.0,3.0,3.0,1.0,1,1,1,1006.0,633.0,1,0,0.164,0.162,1,0,0,0,0,13.0,3.898,0
26.0,2.0,2.0,1.0,2,0,1,2321.0,531.0,0,0,0.118,0.17,3,0,0,1,0,15.0,3.434,0
84.0,2.0,2.0,5.0,1,0,1,812.0,365.0,0,1,,0.162,3,0,1,2,0,11.0,3.636,0
82.0,5.0,6.0,6.0,2,0,1,479.0,30.0,0,3,0.411,0.402,6,1,3,1,0,35.0,4.1,1
65.0,5.0,4.0,10.0,3,0,0,475.0,188.0,1,2,0.888,0.289,7,0,1,2,1,27.0,4.126,1
17.0,2.0,1.0,4.0,2,0,1,2047.0,929.0,0,0,0.037,0.0,2,0,0,0,0,16.0,,0
88.0,4.0,3.0,5.0,2,1,0,1.0,319.0,1,5,0.425,0.543,6,0,1,2,0,27.0,5.267,1
59.0,1.0,0.0,0.0,1,0,1,2138.0,449.0,0,0,0.225,0.231,2,0,2,1,1,18.0,2.416,0
57.0,1.0,0.0,3.0,0,0,1,2015.0,1178.0,0,2,0.324,0.218,1,0,1,0,0,4.0,,0
33.0,2.0,1.0,6.0,0,0,1,1857.0,1178.0,1,2,0.252,0.145,3,1,0,0,0,14.0,3.431,0
175.0,3.0,6.0,12.0,1,1,1,424.0,122.0,0,2,0.745,0.487,6,1,0,3,0,23.0,5.547,1
66.0,2.0,0.0,4.0,0,0,1,1538.0,1044.0,0,1,0.173,0.22,2,1,0,1,0,11.0,4.078,0
23.0,3.0,0.0,5.0,1,0,1,1007.0,523.0,0,0,0.377,0.136,1,0,0,0,0,17.0,3.049,1
70.0,5.0,4.0,15.0,4,0,1,569.0,279.0,1,3,0.395,0.663,9,1,4,0,0,11.0,4.162,1
83.0,7.0,4.0,2.0,6,0,0,442.0,294.0,1,3,0.37,,6,0,5,2,0,31.0,5.267,1
57.0,1.0,1.0,4.0,1,0,1,2715.0,648.0,0,2,0.158,0.189,3,0,0,0,0,12.0,3.458,0
158.96794395706092,1.0,5.0,6.0,5,0,1,246.0,260.0,1,3,0.521,0.496,5,1,1,3,1,28.0,4.675,1
61.0,4.0,6.0,,4,0,1,273.0,30.0,1,5,0.668,0.418,7,1,1,2,1,28.0,5.613,1
58.0,2.0,1.0,4.0,1,0,1,1995.0,547.0,1,0,0.213,0.234,3,0,0,1,0,16.0,3.652,0
142.0,8.0,1.0,10.0,4,0,1,220.0,406.0,0,5,0.613,0.526,4,1,0,1,0,42.0,4.204,1
47.0,2.0,1.0,4.0,1,0,1,1738.0,770.0,1,0,0.152,0.221,3,0,2,0,0,12.0,4.332,0
37.0,2.0,1.0,6.0,2,0,1,2026.0,520.0,1,1,0.09,0.188,1,1,0,0,1,20.0,3.83,0
78.0,3.0,1.0,0.0,0,0,1,1630.0,722.0,0,0,0.249,0.144,2,0,1,0,0,16.0,2.795,0
47.0,3.0,2.0,0.0,1,0,1,2243.0,296.0,0,0,0.009,0.265,2,1,0,1,0,21.0,3.397,0
84.0,5.0,2.0,8.0,1,0,1,223.0,235.0,0,3,0.345,0.194,4,0,1,1,1,16.0,5.319,1
51.0,1.0,2.0,2.0,0,0,1,2445.0,632.0,0,0,0.141,0.263,2,0,0,0,0,24.0,7.013975922054485,0
77.0,3.0,1.0,0.0,2,0,1,1918.0,1412.0,0,1,0.201,0.278,1,0,2,0,0,15.0,4.172,0
29.0,3.0,2.0,2.0,1,0,1,1890.0,568.0,0,1,0.245,0.054,4,0,1,1,0,19.0,3.952,0
101.0,6.0,4.0,12.0,2,0,0,278.0,475.0,1,5,0.577,0.298,4,1,2,2,0,38.0,3.155,1
45.0,3.0,0.0,1.0,1,0,1,3250.0,687.0,0,1,0.137,0.0,4,1,3,0,0,16.0,3.005,1
112.0,6.0,0.0,5.0,2,0,1,332.0,298.0,1,4,0.419,0.39,4,0,5,0,1,8.0,5.759,1
35.0,2.0,1.0,4.0,1,0,1,2187.0,225.0,1,1,0.167,0.214,2,0,1,0,0,16.0,2.702,0
10.0,1.0,4.0,5.0,0,0,1,1683.0,1093.0,0,2,0.281,0.168,2,1,0,0,0,21.0,3.907,0
124.0,6.0,2.0,7.0,5,0,1,193.0,475.0,0,6,0.538,0.518,5,0,0,1,1,23.0,4.84,1
56.0,2.0,1.0,5.0,1,0,1,3091.0,731.0,0,2,0.231,0.098,0,0,2,0,0,18.0,3.976,0
41.0,2.0,1.0,4.0,1,0,1,1569.0,968.0,0,1,0.232,0.193,3,0,1,0,0,13.0,2.346,0
43.0,1.0,0.0,5.0,2,0,1,2070.0,1025.0,0,1,0.248,0.258,2,0,1,0,0,15.0,3.426,0
55.0,1.0,0.0,5.0,2,0,1,1766.0,1317.0,0,2,0.301,0.346,3,0,0,2,0,10.0,3.172,0
113.0,1.0,3.0,9.0,1,0,0,38.0,291.0,0,5,0.368,0.204,1,1,4,5,0,24.0,5.769,1
45.0,2.0,0.0,2.0,2,0,1,2132.0,1189.0,0,0,0.04,0.233,3,1,1,0,0,12.0,4.254,0
54.0,3.0,0.0,4.0,2,0,1,1794.0,1032.0,0,3,0.36,0.158,2,1,0,0,0,23.0,3.742,0
51.0,2.0,0.0,2.0,2,0,1,1976.0,1088.0,0,1,0.297,0.112,2,0,1,1,0,17.0,3.837,0
72.0,4.0,3.0,2.0,1,0,0,594.0,453.0,0,5,0.656,0.353,1,1,2,3,1,42.0,,1
77.0,4.0,2.0,5.0,4,0,1,206.0,432.0,1,1,0.752,0.977,4,1,9,2,0,31.0,3.694,1
33.0,5.0,4.0,7.0,2,0,1,315.0,117.0,1,7,0.814,0.269,6,1,1,2,0,20.0,5.968,1
18.0,3.0,1.0,1.0,1,0,1,1880.0,1067.0,0,1,0.171,0.313,1,0,2,0,0,9.0,3.426,0
68.0,3.0,0.0,0.0,1,0,1,3086.0,852.0,0,0,0.385,0.181,3,1,1,2,0,16.0,3.507,0
75.0,4.0,7.0,4.0,4,0,1,489.0,248.0,1,4,0.515,0.154,3,1,5,3,1,41.0,4.771,1
46.0,2.0,1.0,5.0,1,0,1,1624.0,1226.0,0,1,0.41,0.124,4,0,1,0,0,10.0,3.381,0
155.0,2.0,2.0,18.0,3,0,1,262.0,142.0,1,1,0.58,0.458,3,0,3,3,0,20.0,5.173,1
51.0,2.0,4.0,3.0,1,0,1,1928.0,1288.0,0,1,0.251,0.031,2,0,3,1,0,14.0,3.478,0
44.0,3.0,3.0,4.0,0,0,1,1671.0,781.0,0,1,0.367,0.25,2,0,0,0,0,20.0,3.096,0
43.0,4.0,2.0,2.0,0,0,1,,312.0,0,0,0.211,0.0,3,1,1,0,0,21.0,3.813,0
32.0,1.0,2.0,3.0,1,0,1,3271.0,984.0,0,0,0.472,0.249,2,0,0,1,0,21.0,4.206,0
69.0,1.0,2.0,0.0,1,0,1,2462.0,1000.0,0,0,0.099,0.285,3,0,0,0,1,3.0,3.561,1
44.0,2.0,0.0,2.0,1,0,1,823.0,1022.0,0,1,0.349,0.116,1,0,1,0,0,18.0,3.256,0
28.0,4.0,0.0,5.0,0,0,1,1026.0,407.0,0,2,0.153,0.194,1,0,2,0,0,24.0,3.484,0
46.0,4.0,0.0,0.0,1,0,1,1743.0,599.0,0,1,0.3,0.201,2,0,2,0,0,12.0,3.698,0
84.0,6.0,2.0,15.0,1,0,0,485.0,427.0,1,7,0.431,0.357,4,1,0,2,1,19.0,6.276,1
43.0,1.0,3.0,4.0,1,0,1,2289.0,832.0,0,1,0.3,0.078,2,0,3,1,0,18.0,2.723,0
80.0,5.0,0.0,7.0,5,1,0,249.0,252.0,1,4,0.481,0.314,7,1,0,0,1,36.0,5.635,1
47.0,1.0,0.0,10.136927492685532,1,0,0,2137.0,1013.0,0,0,0.443,0.301,2,0,0,1,0,17.0,3.292,0
58.0,,1.0,3.0,1,0,1,1032.0,912.0,0,0,0.323,0.24,1,0,2,2,0,10.0,4.254,0
55.0,2.0,1.0,1.0,2,0,1,943.0,716.0,0,1,0.329,0.233,2,1,2,0,0,16.0,3.67,0
21.0,1.0,3.0,2.0,1,0,1,1082.0,931.0,0,0,0.165,0.074,3,0,1,0,0,23.0,3.402,0
77.0,2.0,1.0,4.0,1,0,1,1646.0,662.0,0,0,0.171,0.06,5,1,1,0,0,5.0,2.963,0
21.0,1.0,0.0,4.0,1,0,1,1445.0,196.0,0,1,0.197,0.206,2,1,2,0,0,16.0,3.481,0
63.0,2.0,4.0,13.0,4,0,1,263.0,434.0,1,4,0.623,0.36,4,1,1,3,1,34.0,3.566,1
71.0,2.0,3.0,0.0,2,1,0,420.0,233.0,1,0,0.299,0.373,4,0,3,2,0,51.0,4.08,1
62.0,2.0,3.0,4.0,1,0,1,1891.0,601.0,0,2,0.299,0.25,3,0,1,1,1,15.0,3.883,0
79.0,2.0,0.0,2.0,0,0,1,868.0,501.0,0,0,0.184,0.11,2,0,1,0,0,8.0,4.243,0
110.0,3.0,4.0,10.0,3,0,1,330.0,247.0,1,5,0.53,0.37,1,0,0,2,1,24.0,4.14,1
51.0,4.0,1.0,2.0,0,0,1,1.0,886.0,0,0,0.163,0.254,1,0,2,0,0,13.0,4.461,0
57.0,3.0,2.0,11.0,4,1,0,141.0,729.0,1,4,0.4,0.294,5,1,0,3,0,27.0,4.441,1
106.0,6.0,0.0,7.0,4,1,1,164.0,322.0,1,3,0.782,0.654,5,0,3,3,1,18.0,3.751,1
47.0,2.0,0.0,1.0,0,0,1,2276.0,1439.0,0,0,0.395,0.096,2,1,1,0,0,18.0,2.831,0
60.0,2.0,0.0,8.0,1,0,1,1972.0,296.0,0,2,0.357,0.1,0,1,2,0,0,18.0,3.814,0
42.0,3.0,0.0,0.0,2,0,1,1.0,805.0,0,3,0.265,0.199,0,0,2,0,0,15.0,3.333,0
41.0,3.0,0.0,0.0,1,0,1,1333.0,688.0,0,0,0.341,0.0,2,0,1,2,0,15.0,3.505,0
40.0,1.0,2.0,5.0,1,0,1,2464.0,671.0,0,0,0.191,0.269,2,0,2,1,0,6.0,2.386,0
65.0,2.0,0.0,1.0,1,0,1,1374.0,893.0,0,1,0.197,0.425,0,1,2,0,0,19.0,3.728,0
45.0,2.0,1.0,3.0,1,0,1,790.0,1126.0,0,2,0.251,0.172,3,0,0,0,0,4.0,4.614,0
36.0,2.0,1.0,0.0,1,0,1,1598.0,369.0,0,0,0.389,0.153,2,0,0,0,0,7.0,4.492,0
42.0,2.0,1.0,8.0,1,0,1,1983.0,467.0,0,3,0.386,0.31,3,0,2,0,0,14.0,3.171,0
34.0,1.0,0.0,6.0,1,0,0,2412.0,880.0,0,0,0.065,0.0,4,1,0,0,0,15.0,3.043,0
49.0,1.0,2.0,5.0,2,0,1,1576.0,155.0,0,1,0.236,0.109,2,0,2,0,0,17.0,3.201,0
25.0,4.0,0.0,5.0,2,0,1,1822.0,831.0,0,0,0.117,0.248,1,0,1,0,1,6.0,3.086,0
52.0,6.0,1.0,17.0,5,0,1,398.0,215.0,1,5,0.831,0.451,8,1,2,4,1,24.0,5.48,1
24.0,2.0,1.0,4.0,2,0,1,1454.0,667.0,0,0,0.0,0.089,1,0,1,1,0,13.0,3.65,0
35.0,3.0,3.0,1.0,1,0,1,2690.0,1246.0,0,1,0.216,0.077,2,1,1,0,0,8.0,3.776,0
58.0,2.0,0.0,4.0,1,0,1,1085.0,1390.0,0,2,0.0,0.464,3,0,2,0,0,12.0,3.034,0
55.0,2.0,1.0,3.0,0,0,1,1779.0,693.0,0,0,0.209,0.318,2,0,0,0,0,11.0,3.897,0
